Player_id,Nationality_id,nation_position,nation_jersey
79192,112,,
77405,14,,
75884,48,,
265597,14,,
221316,55,,
255136,95,,
79787,18,,
79788,18,,
80581,34,,
279240,34,,
228106,25,,
74522,14,,
270121,195,,
268338,95,,
257851,42,,
201026,155,,
76644,36,,
276327,103,,
80766,34,,
77968,70,,
273815,167,,
74147,133,,
270023,21,,
263114,18,,
275666,155,,
74964,183,,
78050,36,,
276978,14,,
70138,13,,
76285,34,,
80139,47,,
279824,36,,
278829,14,,
270382,37,,
78655,21,,
228707,45,,
70539,34,,
243344,21,,
76453,82,,
278701,36,,
79030,92,,
80840,27,,
73172,1,,
231396,25,,
262379,95,,
79912,7,,
77357,61,,
76618,54,,
265548,50,,
263247,55,,
70754,61,,
77922,155,,
273803,10,,
71624,129,,
256994,159,,
278761,59,,
248814,48,,
243212,21,,
202259,36,,
75819,27,,
274526,195,,
274272,95,,
263031,108,,
243108,155,,
277930,129,,
71858,36,,
244919,45,,
79549,13,,
274636,42,,
74466,18,,
70121,36,,
245233,4,,
279048,108,,
279063,55,,
278041,159,,
72988,25,,
226855,52,,
80201,95,,
80729,133,,
77147,18,,
74080,27,,
80492,163,,
73103,198,,
279738,36,,
261565,82,,
274130,31,,
78290,14,,
76759,18,,
278249,198,,
73201,186,,
247031,95,,
73759,25,,
245024,155,,
274232,167,,
268620,52,,
251744,159,,
78956,183,,
74116,11,,
222625,14,,
73656,47,,
73956,21,,
71407,18,,
275183,46,,
268550,14,,
277007,14,,
261907,155,,
271638,219,,
205139,25,,
76132,129,,
269942,21,,
79225,93,,
80505,8,,
76925,158,,
276130,21,,
80561,70,,
278707,36,,
77763,108,,
79365,12,,
79368,21,,
70699,52,,
277567,159,,
72271,4,,
72319,36,,
259976,42,,
80544,14,,
79793,70,,
241334,155,,
229856,55,,
261605,70,,
72431,14,,
275952,49,,
279807,7,,
79637,18,,
78103,57,,
79640,18,,
244000,21,,
75565,45,,
80186,48,,
209493,84,,
80219,25,,
224348,52,,
75614,56,,
76670,46,,
75654,47,,
71815,52,,
75410,61,,
253079,183,,
276656,195,,
244944,52,,
266717,70,,
78310,55,,
71167,42,,
74242,14,,
75526,47,,
76072,52,,
278596,42,,
207716,183,,
263796,14,,
232332,95,,
81312,7,,
228770,56,,
278181,103,,
76969,14,,
73905,14,,
266424,14,,
79288,21,,
261639,95,,
200718,46,,
79639,47,,
81463,133,,
237644,61,,
77134,56,,
245070,14,,
73854,21,,
78723,46,,
71812,52,,
263813,54,,
238221,10,,
73110,195,,
70066,198,,
73154,47,,
73930,18,,
246264,21,,
74747,21,,
81412,18,,
80156,27,,
278569,136,,
76846,47,,
79165,36,,
81473,58,,
243534,21,,
271215,34,,
80763,27,,
73105,198,,
238260,14,,
277700,34,,
221906,42,,
245493,183,,
244240,90,,
76570,163,,
259358,183,,
259378,183,,
241507,14,,
77178,195,,
267425,25,,
79527,15,,
73386,27,,
70585,54,,
81340,133,,
272896,21,,
272918,46,,
74790,52,,
219175,52,,
276820,52,,
76666,46,,
190592,4,,
74630,133,,
75660,45,,
214933,52,,
80284,49,,
275871,195,,
221087,45,,
242672,51,,
72691,38,,
74003,44,,
278057,18,,
251178,14,,
71469,158,,
79956,13,,
80236,195,,
273533,18,,
279203,21,,
70056,155,,
77499,95,,
73943,50,,
230872,51,,
268519,7,,
240446,82,,
259137,159,,
259653,155,,
80721,45,,
199005,195,,
75141,195,,
74384,14,,
78233,18,,
70824,27,,
74430,14,,
238287,167,,
278224,195,,
78056,36,,
268540,14,,
279805,60,,
260192,14,,
265596,14,,
79493,126,,
79495,7,,
73867,117,,
259730,159,,
73395,39,,
71860,36,,
72379,108,,
204219,14,,
72899,133,,
193478,14,,
259271,52,,
205530,27,,
275682,159,,
203749,14,,
78095,14,,
77586,59,,
78632,13,,
77353,117,,
237885,56,,
76626,55,,
78953,183,,
76661,46,,
78198,58,,
78541,21,,
240333,48,,
244190,27,,
261109,183,,
80125,7,,
75801,53,,
254750,36,,
276520,155,,
74050,56,,
75337,52,,
76875,46,,
81239,118,,
274533,95,,
76402,21,,
255378,47,,
75678,21,,
75198,117,,
248274,159,,
73693,7,,
272617,14,,
70123,36,,
236018,52,,
74536,27,,
77117,47,,
278098,14,,
76135,34,,
268651,48,,
70015,18,,
77720,159,,
80536,54,,
230297,54,,
78758,18,,
279212,21,,
76981,101,,
247490,13,,
77009,60,,
77526,37,,
73183,21,,
78054,36,,
77072,133,,
257816,39,,
81449,61,,
79151,27,,
78151,14,,
253518,155,,
276840,195,,
74614,195,,
74631,51,,
264334,14,,
263572,18,,
74135,117,,
270490,183,,
79777,4,,
77486,95,,
240056,21,,
200697,14,,
76572,14,,
262717,39,,
77394,13,,
251992,126,,
248197,159,,
77463,95,,
220061,43,,
80543,18,,
278688,140,,
200633,14,,
70869,108,,
256473,14,,
274404,14,,
224238,14,,
76536,21,,
80650,18,,
271921,27,,
74546,207,,
77122,56,,
78665,46,,
78188,55,,
74690,183,,
266438,21,,
77522,53,,
226006,25,,
270065,50,,
81416,136,,
274208,22,,
78634,13,,
70444,138,,
78452,108,,
75145,195,,
72097,27,,
275108,37,,
274125,52,,
262099,95,,
78559,37,,
266720,159,,
261357,183,,
80624,18,,
261874,95,,
257029,4,,
73222,14,,
248334,159,,
80144,47,,
275227,39,,
264486,159,,
80166,18,,
75058,95,,
72254,18,,
263766,183,,
262522,14,,
78223,101,,
264597,167,,
234910,31,,
278976,46,,
74948,183,,
77789,14,,
256499,21,,
251658,163,,
223763,159,,
79137,46,,
78887,183,,
261164,47,,
80183,27,,
79206,42,,
77969,95,,
264367,37,,
79798,108,,
276168,21,,
78034,36,,
269529,158,,
75776,7,,
80386,38,,
80141,27,,
263461,18,,
256039,83,,
271147,34,,
245043,155,,
252231,4,,
254282,46,,
211793,195,,
76121,27,,
278366,13,,
259686,48,,
273810,167,,
276903,21,,
279228,27,,
80082,63,,
269530,155,,
75759,183,,
80168,195,,
277545,159,,
77636,21,,
258373,39,,
81478,14,,
73040,14,,
80020,136,,
79264,10,,
248770,37,,
73944,14,,
79615,56,,
177683,47,,
278832,21,,
78916,117,,
72550,21,,
239502,18,,
81310,7,,
270503,46,,
79784,4,,
200389,44,,
79311,34,,
278511,25,,
277747,70,,
235514,183,,
225051,195,,
73763,37,,
70966,45,,
273760,159,,
78949,35,,
227948,25,,
78965,183,,
275338,95,,
80525,34,,
74685,7,,
73150,195,,
257493,155,,
250847,21,,
80138,38,,
259103,183,,
270400,4,,
72769,21,,
213327,195,,
269433,183,,
73594,183,,
238986,4,,
274363,53,,
278213,14,,
279501,195,,
275180,58,,
79117,27,,
278804,27,,
77604,59,,
260143,82,,
75586,25,,
263496,163,,
74077,18,,
274278,167,,
77732,50,,
70055,155,,
74433,14,,
235218,14,,
79828,18,,
77376,37,,
228928,42,,
272735,37,,
75362,53,,
226447,52,,
74644,97,,
257439,117,GK,1
78538,10,,
278227,183,,
80858,21,,
80638,46,,
273931,21,,
215823,10,,
279591,183,,
220754,58,,
239700,21,,
247905,39,,
254317,25,,
77953,46,,
205211,70,,
80318,39,,
233934,14,,
71638,167,,
277490,159,,
271876,50,,
253207,183,,
252185,136,,
78618,13,,
75299,14,,
278346,54,,
241997,155,,
77174,195,,
74884,136,,
223885,21,SUB,12
76942,50,,
80528,36,,
273553,95,,
271255,183,,
267960,45,,
74426,117,,
78048,46,,
269110,155,,
243277,14,,
252246,159,,
77166,37,,
273788,167,,
71046,46,,
75144,183,,
215433,27,,
269199,88,,
79780,24,,
75451,195,,
78543,48,,
76513,56,,
79086,27,,
247042,46,,
261921,155,,
203590,21,,
74335,34,,
78177,1,,
278641,25,,
74372,7,,
80535,193,,
80024,54,,
236197,54,,
275128,183,,
80577,26,,
76752,59,,
241622,155,,
245750,21,,
256786,14,,
266805,95,,
279619,95,,
71777,108,,
259201,35,,
258464,20,,
252844,14,,
70836,14,,
73396,39,,
248304,159,,
186122,14,,
254475,159,,
71459,167,,
70492,54,,
81248,186,,
270735,159,,
70045,95,,
79790,108,,
75952,21,,
70332,60,,
80343,51,,
71129,14,,
274912,133,,
72955,61,,
267844,167,,
77912,155,,
80478,14,,
77699,4,,
80007,1,,
265631,37,,
76226,14,,
80353,55,,
259319,60,,
270340,97,,
279052,18,,
80710,56,,
258410,159,,
188782,14,,
74620,81,,
81309,27,,
271025,58,,
279478,195,,
77251,167,,
232668,42,,
72935,39,,
234508,159,,
79141,38,,
245574,183,,
253015,183,,
277855,25,,
238963,21,,
71091,53,,
80070,27,,
80585,34,,
257487,14,,
72913,195,,
278229,49,,
273878,159,,
163587,13,GK,1
74518,46,,
278363,13,,
277877,21,,
74381,37,,
79006,39,,
73377,47,,
73187,4,,
74983,195,,
73972,219,,
253708,159,,
275499,183,,
81458,116,,
231987,95,,
78391,50,,
80187,118,,
79938,42,,
75095,7,,
77924,155,,
76391,167,,
266890,38,,
75422,18,,
78245,46,,
75513,195,,
230403,54,,
228624,183,,
268068,7,,
263224,159,,
193105,18,,
80226,46,,
80229,18,,
253035,159,,
78714,79,,
267402,167,,
264856,10,,
73940,195,,
80602,27,,
75740,4,,
79370,98,,
79160,47,,
79936,42,,
262213,4,,
257863,14,,
76878,46,,
78701,23,,
234605,183,,
75389,183,,
79229,60,,
74906,57,,
71836,46,,
222889,52,,
269759,36,,
79303,46,,
76503,155,,
75738,18,,
76836,167,,
78895,17,,
79211,36,,
80503,34,,
265601,13,,
72085,46,,
78760,18,,
76749,155,,
204496,21,,
73683,52,,
273897,183,,
276205,15,,
79598,14,,
75786,39,,
73753,14,,
266790,167,,
75312,18,,
74825,52,,
241578,46,,
80580,34,,
79305,9,,
77605,117,,
245059,52,,
77414,21,,
237926,25,,
79490,183,,
79494,183,,
267694,36,,
70104,46,,
255993,59,,
74243,37,,
80912,54,,
74792,52,,
75083,27,,
254800,183,,
72028,18,,
75876,14,,
79996,155,,
236677,55,,
70029,21,,
76979,21,,
79059,39,,
71138,95,,
232675,183,,
276994,14,,
80643,116,,
259873,60,,
79919,27,,
276789,42,,
73568,21,,
76137,14,,
71288,21,,
72061,14,,
260776,18,,
272312,159,,
228829,14,,
277474,183,,
269552,155,,
192250,195,,
77574,155,,
80647,18,,
77599,14,,
228383,37,GK,1
279843,18,,
261673,92,,
75316,18,,
262714,14,,
74826,52,,
77389,183,,
266577,25,,
80731,48,,
173671,14,,
72086,53,,
77464,95,,
276645,47,,
80294,14,,
230621,27,GK,1
219621,42,,
77545,13,,
80695,18,,
235840,27,,
79947,14,,
278133,183,,
80810,7,,
74155,14,,
270000,183,,
264662,159,,
77271,52,,
76505,133,,
251111,155,,
232170,46,,
234992,38,,
74507,18,,
215316,52,SUB,12
251924,18,,
266304,27,,
77660,95,,
245356,183,,
77165,27,,
274041,167,,
225149,18,,
255369,183,,
75432,14,,
79558,13,,
73939,118,,
186101,36,,
78088,54,,
279850,167,,
260187,21,,
259990,46,,
268959,155,,
72376,36,,
248276,159,,
266721,159,,
239596,18,,
74733,117,,
76525,56,,
71987,195,,
270929,183,,
246354,51,,
278436,52,,
79785,108,,
74944,111,,
79064,39,,
80612,95,,
78113,14,,
264277,129,,
75134,159,,
72322,108,,
268429,21,,
247978,39,,
264366,95,,
273598,14,,
74949,183,,
73671,95,,
74695,183,,
266718,159,,
78563,20,,
275687,159,,
78571,46,,
275492,36,,
76085,38,,
223069,14,,
80485,47,,
79504,103,,
71850,61,,
80308,21,,
211908,48,,
260818,14,,
80868,10,,
259300,25,,
71423,36,,
279045,47,,
80476,38,,
79214,47,,
252552,22,,
278671,159,,
72601,37,,
71344,183,,
267752,167,,
269554,52,,
79623,18,,
79384,21,,
79914,36,,
273979,35,,
78404,18,,
278606,133,,
228210,195,,
276344,39,,
76933,56,,
77199,167,,
264340,183,,
279218,21,,
76494,155,,
78303,54,,
278751,21,,
269539,155,,
277478,159,,
263655,47,,
271353,36,,
226300,48,,
252223,37,,
253509,159,,
258893,51,,
75111,183,,
223852,14,,
279937,95,,
266632,39,,
76971,37,,
269757,36,,
77245,167,,
71134,133,,
72415,48,,
78087,52,,
79680,14,,
76655,36,,
76658,38,,
275322,155,,
74921,183,,
78016,52,,
74465,21,,
275686,95,,
278248,27,,
232760,136,,
259175,159,,
80016,14,,
80539,27,,
79308,54,,
233947,155,,
248815,14,,
278257,159,,
74765,183,,
223249,55,,
74531,13,,
77915,155,,
79967,155,,
76912,95,,
77430,25,,
274574,95,,
72089,183,,
79063,51,,
80089,39,,
217841,21,,
78579,18,,
80634,129,,
244241,14,,
74297,36,,
259954,59,,
272792,155,,
70819,27,,
79037,34,,
78029,46,,
278479,103,,
80338,183,,
71412,167,,
81427,37,,
260373,183,,
278815,39,,
277613,14,,
77939,155,,
77173,183,,
276104,52,,
70636,167,,
80626,27,,
213502,25,,
81409,133,,
71968,52,,
71970,14,,
70951,21,,
259719,47,,
80091,183,,
75490,183,,
79074,37,,
81379,159,,
78066,46,,
274974,95,,
253726,159,,
266539,167,,
269115,155,,
76860,46,,
79992,155,,
275604,13,,
71103,167,,
74000,159,,
260129,42,,
280142,34,,
232295,39,,
214404,55,,
79762,21,,
75454,195,,
80586,92,,
74492,27,,
248327,159,,
77086,36,,
186153,37,,
229182,14,,
271240,159,,
77722,159,,
228789,45,,
248247,159,,
273879,159,,
224987,27,,
261886,155,,
216065,27,,
264255,14,,
78947,55,,
80494,107,,
73108,195,,
270515,21,,
70103,46,,
70125,116,,
266775,167,,
71216,14,,
75573,47,,
79167,27,,
70214,56,,
198497,25,,
251747,159,,
81268,183,,
251264,14,,
74369,145,,
219522,52,,
75149,89,,
262542,14,,
263851,198,,
74417,21,,
76741,159,,
250830,14,,
70105,46,,
77025,52,,
278247,159,,
243431,45,,
244769,183,,
76851,167,,
78150,14,,
73059,7,,
81516,55,,
276107,52,,
78996,183,,
77724,52,,
80079,46,,
80616,55,,
71431,155,,
79372,133,,
79391,21,,
266788,167,,
78652,21,,
77148,59,,
78189,53,,
78230,14,,
79291,21,,
225739,155,,
78040,21,,
77046,14,,
270380,14,,
79202,50,,
71791,57,,
71324,167,,
77764,21,,
78298,14,,
195037,14,,
238840,31,,
241671,10,GK,1
261640,14,,
80157,27,,
71200,167,,
77637,155,,
79184,8,,
190547,37,,
71781,136,,
75237,95,,
79651,27,,
271396,159,,
277619,95,,
78199,61,,
80017,25,,
71848,61,,
79289,219,,
259311,159,,
80901,18,,
81415,195,,
264458,183,,
78874,52,,
224041,21,,
81487,195,,
276824,18,,
274839,167,,
80293,42,,
256428,46,,
80813,34,,
78260,58,,
246715,159,,
260798,160,,
276679,108,,
261885,52,,
274199,13,,
70952,183,,
250989,155,,
273538,52,,
70799,195,,
275600,47,,
270742,159,,
77215,167,,
79538,129,,
72900,95,,
259276,14,,
271253,183,,
71358,167,,
261887,155,,
78852,47,,
268561,129,,
77333,133,,
256789,18,,
75802,53,,
73622,107,,
261821,60,,
71392,167,,
71430,155,,
79983,155,,
192119,7,,
80508,27,,
71125,159,,
76257,32,,
269037,155,,
271854,14,,
77297,14,,
80133,155,,
278560,34,,
276004,21,,
200742,14,,
245036,155,,
75570,46,,
240704,155,,
271441,21,,
78174,61,,
76390,167,,
78440,21,,
77005,52,,
215086,55,,
204870,25,,
80744,18,,
202617,12,,
76419,25,,
77970,95,,
70825,27,,
75443,27,,
78524,21,,
70658,159,,
80155,54,,
81495,148,,
72551,51,,
77433,18,,
81544,110,,
74158,14,,
278796,18,,
70975,108,,
79698,33,,
77921,155,,
76395,167,,
222389,40,,
71868,36,,
76499,155,,
71943,17,,
75529,45,,
256305,159,,
251760,10,,
77195,167,,
276385,14,,
276132,39,,
278702,36,,
210358,27,,
78036,36,,
79092,110,,
81403,51,,
77606,46,,
70446,35,,
78917,42,,
72046,50,,
190113,48,,
80347,14,,
70634,167,,
238574,167,,
74510,18,,
78886,183,,
79968,18,,
260962,60,,
261763,95,,
276169,207,,
77786,155,,
75238,95,,
261934,155,,
199482,38,,
73545,34,,
70744,25,,
184167,31,,
209256,14,,
71274,30,,
269682,183,,
231284,25,,
79515,18,,
271028,14,,
272833,183,,
74989,42,,
231678,195,,
77311,46,,
279563,159,,
192563,21,,
74810,52,,
77626,133,,
79421,58,,
252305,50,,
73106,198,,
73901,27,,
81484,195,,
276055,14,,
74359,14,,
268466,1,,
79545,18,,
81345,159,,
76235,167,,
264408,18,,
79383,21,,
270397,52,,
264015,183,,
77914,155,,
269671,159,,
213901,183,,
80541,108,,
259234,14,,
75427,14,,
240091,27,SUB,14
277475,183,,
261905,155,,
80160,95,,
203042,14,,
243528,167,,
76923,21,,
278941,159,,
74161,42,,
80326,36,,
277460,183,,
79066,39,,
75236,95,,
74732,18,,
75811,118,,
78629,13,,
72582,14,,
80522,52,,
274855,17,,
73434,36,,
275960,21,,
224267,4,,
77884,167,,
277570,159,,
74847,52,,
81265,52,,
241299,155,,
81383,54,,
73542,25,,
247631,159,,
77932,155,,
78217,183,,
77007,52,,
215251,52,,
266198,167,,
79830,37,,
278502,27,,
71942,159,,
228108,25,,
224836,51,,
279114,21,,
277580,159,,
255836,183,,
76172,27,,
263063,14,SUB,22
272828,183,,
182494,60,,
266208,14,,
277495,183,,
265575,14,,
75129,159,,
274414,167,,
70970,159,,
79683,82,,
77387,195,,
275043,55,,
78950,183,,
76138,21,,
262047,159,,
79269,21,,
78539,58,,
77517,39,,
277493,159,,
256519,7,,
253753,195,,
260724,195,,
201095,52,,
269192,48,,
270743,159,,
71323,167,,
234919,56,,
228279,34,,
275190,155,,
277250,52,,
81410,145,,
77061,159,,
81423,95,,
266269,167,,
71220,13,,
81486,195,,
274525,61,,
274026,167,,
77941,155,,
74363,14,,
79503,21,,
78994,38,,
73889,159,,
263141,55,,
264223,21,,
256304,159,,
253012,52,,
73666,4,,
78573,36,,
277744,48,,
227127,45,RES,13
77903,155,,
70340,55,,
230869,45,GK,23
277492,159,,
267801,95,,
199010,25,,
274542,95,,
77202,167,,
274117,167,,
275663,155,,
279520,25,,
78077,52,,
78336,58,,
76291,4,,
78089,21,,
79895,95,,
74367,4,,
79767,33,,
72112,46,,
78523,21,,
80315,55,,
75457,7,,
76521,46,,
80405,10,,
277538,167,,
146296,45,,
276629,159,,
71080,95,,
78263,27,,
266437,22,,
80071,27,,
229091,35,GK,1
269032,155,,
266319,167,,
79976,155,,
264695,50,,
78850,183,,
74800,52,,
70483,42,,
74597,18,,
72560,167,,
273552,95,,
200655,48,,
227290,51,,
71395,144,,
71653,133,,
77053,14,,
76872,46,,
75136,159,,
75155,159,,
80554,18,,
189357,55,,
71127,159,,
71149,25,,
222464,45,,
76035,18,,
74756,195,,
79984,155,,
80545,107,,
224702,155,,
279236,14,,
212442,38,SUB,12
76763,39,,
79881,95,,
214584,52,,
223550,47,,
72529,21,,
233306,14,SUB,13
261988,25,,
76389,167,,
173426,7,,
73087,167,,
278937,159,,
230318,54,,
71689,167,,
75799,53,,
204883,18,SUB,1
74074,183,,
277860,14,,
77209,167,,
247714,167,,
278748,183,,
220383,45,,
185122,23,,
70759,167,,
76553,21,,
77337,98,,
210715,13,,
79650,39,,
81481,195,,
77190,167,,
79812,56,,
79776,4,,
194730,45,,
80555,14,,
277479,159,,
263237,95,,
225647,60,,
79265,18,,
248272,159,,
72417,48,,
79867,95,,
79388,14,,
74302,36,,
78163,126,,
80233,42,,
254833,163,,
70515,195,,
278674,159,,
75225,27,,
225280,9,,
71010,167,,
271971,195,,
199641,7,,
79579,25,,
80145,47,,
70222,93,,
276060,14,,
252517,155,,
78981,54,,
222900,92,,
206585,45,,
76025,27,,
79423,58,,
77131,37,,
202089,87,,
76225,40,,
80587,34,,
73737,14,,
72970,14,,
74777,52,,
275319,155,,
231303,25,,
77247,167,,
223952,45,,
167948,18,,
71742,195,,
207935,52,,
79692,39,,
81238,140,,
254092,159,,
79533,44,,
77798,46,,
77289,53,,
262636,14,,
220407,43,,
187154,25,,
80918,193,,
230182,54,,
73292,13,,
78215,18,,
278158,195,,
73988,13,,
230670,54,,
81446,61,,
77356,60,,
76597,155,,
80703,127,,
205377,18,,
81236,54,,
76699,53,,
77471,95,,
73918,7,,
70642,167,,
227370,21,,
269111,155,,
72009,122,,
70518,195,,
274107,95,,
78783,42,,
73425,183,,
192984,7,,
78569,47,,
273674,39,,
79652,39,,
199987,34,,
79463,45,,
75472,183,,
77556,95,,
80142,47,,
80177,47,,
73312,10,,
80756,54,,
261919,155,,
216750,46,,
182224,155,,
269031,155,,
222195,155,,
73733,159,,
71008,167,,
274537,95,,
79986,155,,
268930,155,,
234777,95,RES,18
203841,14,,
77127,21,,
278875,95,,
77919,158,,
278174,95,,
236452,159,,
80389,14,,
279659,159,,
248478,21,,
71839,47,,
76489,60,,
72170,18,,
76886,108,,
269932,183,,
79271,4,,
251857,21,,
219637,45,,
72992,34,,
79654,27,,
73593,183,,
77511,95,,
270060,38,,
204549,7,,
278595,167,,
215132,52,,
79364,21,,
276770,186,,
79404,13,,
256083,159,,
70240,48,,
72805,159,,
257685,159,,
71440,155,,
193314,45,,
224550,155,,
278055,159,,
209987,21,,
223573,129,SUB,12
73576,48,,
278131,183,,
77457,95,,
81311,7,,
279712,95,,
278196,159,,
79803,21,,
77812,155,,
70760,167,,
75627,39,,
254328,14,,
278151,95,,
74151,70,,
75262,159,,
215048,57,,
231237,13,,
79218,21,,
81272,183,,
222114,14,,
71393,155,,
74982,195,,
75777,47,,
276497,70,,
77077,36,,
79923,23,,
266610,95,,
75448,61,,
73570,48,,
74350,205,,
72597,36,,
204966,45,,
276984,159,,
220944,14,,
76563,183,,
279145,25,,
278638,50,,
78231,25,,
77264,59,,
259567,48,,
75561,159,,
240987,14,,
78732,183,,
73141,4,,
73438,167,,
73063,159,,
72324,21,,
71636,47,,
198625,42,,
246267,10,SUB,12
246158,13,SUB,16
274350,48,,
225116,27,SUB,12
219244,47,,
75639,14,,
79535,129,,
206555,35,,
277017,155,,
269626,51,,
81480,195,,
227186,52,,
75647,47,,
276622,195,,
78742,39,,
71577,155,,
78058,36,,
276784,159,,
209981,129,GK,1
204354,14,,
194934,45,,
229541,56,,
76782,183,,
279125,4,,
77435,25,,
77436,25,,
206003,47,,
76470,4,,
277229,159,,
76393,167,,
79256,17,,
71438,159,,
77598,25,,
193080,45,,
78436,21,,
272748,155,,
264362,159,,
220624,52,,
71145,25,,
78941,46,,
73324,95,,
235704,25,,
162328,34,,
251737,159,,
70514,159,,
80287,129,,
200110,34,,
272814,155,,
76721,117,,
279785,183,,
277491,159,,
73460,39,,
76794,21,,
81232,183,,
75943,47,,
77553,195,,
71194,167,,
77902,155,,
71283,4,,
76152,167,,
77967,95,,
233164,219,,
73462,39,,
207633,13,,
80205,30,,
276571,155,,
219754,104,,
76680,55,,
71320,52,,
262070,18,,
77102,54,,
279856,14,,
77643,25,,
77392,14,,
220048,27,,
73924,7,,
74967,7,,
79851,159,,
77809,155,,
71926,159,,
76026,27,,
190778,34,,
79949,42,,
76379,167,,
72302,58,,
275652,155,,
264661,159,,
279787,95,,
274422,167,,
79886,82,,
271656,155,,
242734,95,,
198513,38,,
228505,4,,
265659,159,,
275650,155,,
259532,45,,
74001,159,,
264499,159,,
81234,159,,
77172,159,,
75920,37,,
273880,159,,
75524,21,,
76566,14,,
77882,21,,
229692,21,,
234577,38,GK,1
273756,159,,
75883,48,,
221584,46,,
77206,167,,
276630,159,,
267424,183,,
199103,57,,
189146,23,,
78044,95,,
224003,45,,
79371,133,,
215069,52,,
269030,155,,
70661,159,,
173373,52,,
200059,7,,
256407,52,,
275642,1,,
200209,13,,
204308,7,,
211738,34,SUB,23
230204,54,,
79025,21,,
167435,52,,
242700,155,,
240913,25,GK,1
77610,159,,
72553,21,,
215223,52,,
217805,52,,
247013,55,,
277302,95,,
74057,183,,
79710,159,,
79718,42,,
73099,195,,
242084,58,,
164835,37,,
78204,95,,
80265,47,,
74385,21,,
262862,47,,
76778,183,,
209960,45,,
271756,95,,
265628,49,SUB,1
79774,4,,
75447,25,,
79566,195,,
278234,159,,
278841,52,,
259934,53,,
73062,159,,
235073,47,,
240784,14,,
77726,52,,
78525,21,,
80330,14,,
75265,14,,
193698,21,GK,1
188094,42,,
79840,95,,
76594,21,,
72766,159,,
199493,45,,
80227,25,,
74438,163,,
70637,167,,
79103,183,,
193331,50,SUB,1
188836,14,,
162220,48,,
80047,11,,
210385,38,SUB,22
80350,47,,
274425,167,,
230727,18,,
265826,14,,
70762,167,,
80274,47,,
79809,183,,
259273,52,,
75498,4,,
204842,47,,
71988,195,,
77091,70,,
190243,47,,
79684,18,,
274050,167,,
260250,183,,
278694,159,,
224241,34,,
274419,167,,
213413,55,,
277438,195,,
70856,95,,
277228,159,,
276244,14,,
71193,167,,
259065,45,,
71688,167,,
276829,52,,
176550,56,,
189117,47,,
228562,4,,
219941,55,,
81235,183,,
79965,155,,
78943,183,,
77927,155,,
78185,56,,
76394,167,,
73880,13,,
274352,48,,
223686,21,,
275683,159,,
188400,7,,
230185,54,,
275320,155,,
211515,27,,
169798,14,,
273795,167,,
71325,167,,
78028,54,,
80161,21,,
266786,167,,
242818,21,,
204931,34,,
75930,183,,
222639,52,,
78004,27,,
76229,182,SUB,21
277494,159,,
206075,14,,
223150,110,,
75774,14,,
76599,155,,
214088,14,,
72106,25,,
258498,34,GK,1
257027,45,,
234779,45,,
74797,52,,
211348,19,,
73687,155,,
205849,52,,
77945,155,,
239254,48,,
208573,36,RES,12
278258,159,,
224251,21,,
80135,14,,
204424,195,,
254921,167,,
254714,58,,
228410,13,,
72005,52,,
77916,155,,
194911,45,,
73873,82,,
75253,51,,
199812,14,,
70794,159,,
258485,13,SUB,22
212710,38,,
77808,155,,
81405,190,,
73100,195,,
81341,159,,
70079,95,,
205288,45,,
198009,27,,
77196,167,,
225701,59,,
214979,52,SUB,16
78305,14,,
265458,159,,
248313,159,,
216325,42,GK,1
231691,108,,
277518,155,,
80723,14,,
242879,7,,
189908,37,SUB,12
213536,70,,
185427,36,GK,1
215502,37,SUB,25
73056,159,,
70513,195,,
80564,195,,
232645,52,,
78867,48,,
235312,45,,
275008,95,,
77920,155,,
71272,133,,
225134,14,,
198633,27,,
72971,159,,
81425,51,,
70442,95,,
78409,14,,
225868,45,,
278697,159,,
73723,155,,
188943,21,,
277535,167,,
216110,37,,
73064,159,,
79988,158,,
272559,155,,
222411,18,,
217096,14,,
279074,60,,
75832,159,,
74599,167,,
222075,155,,
72003,155,,
69986,95,,
279553,155,,
73752,14,,
80180,167,,
244262,10,,
193107,54,,
76628,159,,
216939,82,,
70279,47,,
73870,95,,
270838,159,,
203775,21,,
191528,155,,
220720,27,,
204092,21,,
264056,155,,
192129,46,SUB,23
222344,155,,
263339,14,,
77244,167,,
77255,167,,
229956,117,SUB,16
79987,155,,
77200,167,,
220584,36,,
207557,46,GK,1
230165,54,,
78207,61,,
71329,167,,
271571,54,,
223727,42,,
70641,167,,
229114,25,,
196885,53,,
77351,95,,
268875,27,,
253271,60,,
186998,95,,
78202,95,,
234642,136,,
204234,45,,
78304,14,,
77544,14,,
210941,167,,
81453,59,,
77252,167,,
206566,198,,
265526,18,,
194150,14,,
74869,159,,
243585,25,SUB,16
72525,21,,
79974,155,,
77930,167,,
246657,45,,
245276,183,,
279195,14,,
267736,25,,
269042,155,,
229402,55,,
255520,167,,
268915,155,,
202873,21,,
273794,167,,
132740,13,,
222200,155,,
225543,14,,
240225,40,,
76506,155,,
229397,55,,
197928,14,,
224599,155,,
250753,49,GK,12
70654,159,,
81418,195,,
224322,36,,
71009,167,,
73060,159,,
166764,35,,
273007,155,,
220820,136,,
233667,155,,
237525,7,,
79960,155,,
213408,14,,
181468,195,,
76387,167,,
227477,52,,
253338,57,,
198350,14,,
80111,27,,
225858,52,,
222951,43,,
215363,27,,
79963,155,,
