Player_id,Club_team_id,club_position,jersey_number,contract_until,joined_date
76285,1904,RES,23,2027,2023-07-17
80139,897,RES,80,2028,2025-07-24
279824,131491,RES,21,2025,2025-01-22
278829,112254,RES,30,2026,2025-07-01
270382,110747,LCB,66,2029,2020-08-07
78655,583,SUB,17,2026,2025-01-01
228707,114554,SUB,23,2027,2022-07-14
70539,1908,RES,25,2028,2024-01-28
243344,27,RES,3,2026,2024-07-17
76453,112885,SUB,27,2026,2025-01-01
278701,1757,SUB,22,2026,2023-09-06
79030,100638,RCB,21,2026,2023-08-11
80840,200,RES,36,2028,2025-07-01
73172,110678,SUB,33,2026,
231396,1804,SUB,18,2026,2023-01-01
262379,698,RES,23,2025,2025-02-18
79912,717,RES,15,2028,2025-07-07
77357,114611,SUB,28,2025,2024-08-01
76618,896,SUB,46,2029,2025-01-20
265548,82,RS,9,2026,2025-07-01
263247,15029,SUB,13,2026,2024-01-22
70754,110989,SUB,17,2025,2022-01-01
77922,112540,SUB,47,2028,2025-03-19
273803,308,RES,15,2027,2023-01-26
71624,670,SUB,56,2026,2024-07-01
256994,113257,LM,19,2026,2025-09-12
278761,111334,SUB,25,2025,2023-01-01
248814,101020,RES,77,2027,2018-10-01
243212,110678,SUB,8,2026,2025-07-01
202259,112199,LCB,5,2026,2019-08-01
75819,110912,SUB,21,2027,2025-07-01
274526,112224,SUB,39,2026,2022-07-02
274272,694,SUB,24,2025,
263031,1862,SUB,93,2027,2024-07-01
243108,132305,RES,18,2026,2025-01-08
277930,462,RES,23,2028,2025-08-01
71858,113459,RCB,4,2025,2023-03-29
244919,110069,LCB,4,2026,2025-08-21
79549,272,SUB,28,2029,2025-07-01
274636,445,SUB,25,2026,
74466,110685,SUB,9,2028,2023-07-01
70121,2041,SUB,18,2025,2013-08-01
245233,80,SUB,15,2028,2025-01-21
279048,681,RES,3,2026,2023-09-18
279063,110980,RES,24,2026,2023-07-01
278041,113299,LDM,6,2027,2023-08-31
72988,1572,SUB,28,2025,2025-02-28
226855,114598,LCB,13,2030,2022-02-05
80201,111239,SUB,23,2028,2025-07-25
80729,113142,ST,22,2028,2025-08-01
77147,1862,SUB,22,2026,
74080,112494,SUB,23,2027,2022-07-01
80492,111019,RES,32,2025,2025-07-01
73103,131739,SUB,18,2026,2024-07-01
279738,131491,LCB,15,2026,2023-04-07
261565,111144,SUB,15,2025,2024-01-12
274130,205,CB,2,2029,2025-07-04
78290,1936,RES,15,2026,
76759,1739,SUB,3,2026,
278249,111766,RS,23,2026,2022-01-01
73201,162,SUB,17,2028,2024-07-01
247031,2015,CB,2,2026,2025-08-04
73759,1807,SUB,22,2027,2024-03-01
245024,110955,SUB,2,2027,2025-01-08
274232,980,RES,20,2027,2023-02-11
268620,110404,SUB,6,2026,2024-03-25
251744,132681,SUB,18,2029,2019-07-12
78956,115892,RES,62,2028,2024-07-01
74116,1802,SUB,18,2026,2024-07-22
222625,15048,CB,5,2027,2025-07-01
73656,1862,SUB,47,2027,2024-09-01
73956,503,SUB,13,2026,
71407,111651,SUB,15,2025,2024-02-23
275183,191,RES,36,2026,2023-07-01
268550,1939,SUB,20,2026,
277007,381,LCB,3,2027,2025-05-21
261907,131531,LB,16,2027,2025-01-20
271638,897,SUB,30,2026,2022-08-31
205139,834,CB,29,2026,2022-12-17
76132,100087,RES,60,2027,2024-07-01
269942,29,RES,34,2030,2024-05-11
79225,1571,LS,11,2025,2025-06-11
80505,110374,SUB,23,2030,2025-07-01
76925,131173,SUB,38,2026,2025-01-31
276130,160,SUB,5,2028,2023-07-01
80561,110752,RES,22,2028,2025-08-10
278707,418,RES,30,2027,2023-08-10
77763,321,SUB,19,2027,2025-03-01
79365,110685,SUB,23,2028,2025-07-01
79368,110685,RES,27,2028,2025-07-01
70699,101084,RES,35,2027,2024-01-01
277567,113301,LM,10,2026,2022-07-27
72271,252,RES,38,2028,2024-07-01
72319,28,SUB,38,2029,2025-02-03
259976,1572,RES,14,2025,2025-08-28
80544,1805,RES,38,2028,2025-07-01
79793,111376,RES,7,2028,2025-07-01
241334,116361,SUB,18,2025,2022-05-02
229856,112531,SUB,9,2025,2025-01-01
261605,111651,SUB,99,2025,2025-08-13
72431,1924,RES,40,2026,2023-07-01
275952,110749,SUB,3,2027,2025-07-02
279807,680,SUB,53,2028,2023-06-01
79637,111659,SUB,21,2028,2025-07-01
78103,114581,SUB,44,2025,2025-01-13
79640,111659,SUB,5,2027,2025-07-01
244000,1825,RCB,5,2026,2020-08-24
75565,481,RES,35,2027,2025-04-23
80186,111117,LM,17,2026,2024-07-16
209493,1920,RCB,5,2027,2025-07-01
80219,422,SUB,38,2025,2025-07-04
224348,110396,SUB,1,2025,2023-01-02
75614,112992,SUB,24,2028,2023-06-01
76670,1870,SUB,16,2025,2024-02-01
75654,898,LS,18,2027,2024-11-10
71815,1013,SUB,36,2026,2024-01-01
75410,110990,LB,32,2026,2024-07-13
253079,112096,SUB,87,2027,2024-08-06
276656,111400,RB,21,2026,2023-07-12
244944,111713,RCB,2,2025,2025-01-10
266717,688,SUB,5,2025,2024-12-19
78310,112531,RM,27,2025,2023-01-01
71167,100805,SUB,33,2028,2024-10-19
74242,14,RES,44,2029,2022-08-22
75526,900,SUB,56,2029,2025-07-01
76072,113044,SUB,16,2025,2025-01-01
278596,180,LCB,22,2026,2024-08-02
207716,112883,RES,99,2028,2025-09-06
263796,1793,SUB,22,2026,2021-01-01
232332,695,RCB,25,2025,2023-01-01
81312,15005,RES,58,2026,2023-07-01
228770,894,SUB,4,2028,2025-07-28
278181,1848,RES,28,2030,2025-07-01
76969,1924,SUB,25,2026,
73905,100805,LCB,21,2027,2025-07-24
266424,106,RES,41,2026,2024-07-06
79288,110697,SUB,7,2027,2025-07-01
261639,689,RES,24,2025,2023-01-01
200718,711,RES,3,2026,2018-01-01
79639,111659,CB,4,2028,2025-07-01
81463,111705,RES,36,2028,2025-08-29
237644,114611,LCB,13,2028,2022-02-10
77134,101106,SUB,15,2025,2025-01-01
245070,1928,CB,22,2026,2023-09-18
73854,111138,SUB,23,2025,2023-12-19
78723,111705,RES,8,2028,2025-07-08
71812,110395,RES,31,2025,2024-10-27
263813,718,RCB,30,2028,2025-07-11
238221,135,SUB,25,2027,2024-07-01
73110,111399,SUB,27,2027,2024-07-01
70066,111766,SUB,17,2027,2024-01-14
73154,10032,RES,43,2027,2024-07-01
73930,670,SUB,39,2026,2024-11-03
246264,111239,LCB,15,2027,2025-07-24
74747,526,SUB,30,2026,2024-08-28
81412,115494,RES,29,2026,
80156,110908,RB,62,2028,2025-07-01
278569,101047,RES,66,2029,2025-09-02
76846,894,RES,40,2027,2025-03-30
79165,819,SUB,49,2026,2025-06-19
81473,101108,SUB,49,2026,2025-07-01
243534,162,RCB,4,2026,2023-07-01
271215,1744,LCB,20,2028,2025-07-07
80763,111594,SUB,21,2030,2025-08-19
73105,131739,SUB,19,2026,2024-07-01
238260,445,LCB,22,2026,2025-07-29
277700,100632,RES,25,2027,2025-09-01
221906,79,SUB,6,2026,2022-06-13
245493,113060,SUB,98,2026,2024-09-02
244240,4,SUB,3,2027,2024-07-01
76570,680,SUB,42,2026,
259358,607,SUB,14,2026,2020-10-05
259378,113222,LCB,13,2026,2024-08-01
241507,1935,RCB,5,2027,2022-07-01
77178,111397,SUB,28,2026,2025-07-24
267425,422,SUB,10,2026,2025-01-01
79527,320,SUB,5,2029,2025-07-09
73386,112493,SUB,6,2026,2024-07-13
70585,110720,RES,11,2026,2024-01-18
81340,294,RES,12,2030,2025-09-01
272896,110685,RCB,49,2026,2025-09-01
272918,433,SUB,14,2029,2025-08-11
74790,111708,SUB,24,2027,2024-07-18
219175,115472,SUB,19,2026,2025-01-03
276820,1853,SUB,2,2026,
76666,1870,RCB,5,2028,2024-03-04
190592,780,LCB,23,2026,2024-07-01
74630,110468,SUB,98,2028,2024-02-29
75660,242,RES,27,2026,2025-08-04
214933,111019,GK,50,2026,2024-01-08
80284,131459,RES,3,2028,2025-07-31
275871,111399,RES,38,2027,2025-07-01
221087,449,SUB,25,2028,2025-07-23
242672,114168,SUB,3,2026,2024-09-05
72691,1891,SUB,33,2029,2023-07-01
74003,526,SUB,9,2026,
278057,717,LCB,33,2028,2025-07-24
251178,423,LCB,5,2026,2022-01-20
71469,131487,SUB,19,2025,2024-02-26
79956,270,SUB,28,2027,2025-07-01
80236,111400,SUB,38,2028,2025-07-25
273533,526,SUB,19,2027,2023-07-01
279203,1831,RES,41,2030,2024-08-12
70056,131487,SUB,16,2025,2023-08-14
77499,113018,RES,59,2028,2025-01-01
73943,1947,RES,45,2027,2023-10-10
230872,52,GK,99,2027,2024-07-01
268519,232,RM,11,2029,2025-06-17
240446,1804,LCB,26,2027,2023-07-18
259137,113301,SUB,29,2026,2024-09-18
259653,111779,RES,13,2025,
80721,462,RES,34,2027,2025-07-01
199005,1853,GK,13,2026,2025-08-28
75141,111395,SUB,23,2026,2025-07-01
74384,1962,RES,21,2026,2024-08-09
78233,1816,RES,42,2028,2025-08-12
70824,9,SUB,15,2030,2025-08-15
74430,1935,SUB,24,2026,
238287,2055,SUB,6,2028,2024-01-26
278224,111400,LDM,24,2029,2023-09-22
78056,1757,SUB,19,2026,2025-01-01
268540,121,RB,2,2026,2022-04-05
279805,110991,LCB,27,2025,2025-01-10
260192,112259,SUB,16,2027,2025-07-30
265596,1802,RCB,30,2027,2021-11-20
79493,1530,RES,23,2029,2025-07-01
79495,132231,RES,60,2026,2025-07-01
73867,100135,RES,36,2027,2024-07-01
259730,113146,RES,57,2029,2025-08-23
73395,114147,RES,20,2026,2024-07-01
71860,1463,RES,41,2025,2022-08-01
72379,111144,SUB,93,2028,2024-08-28
204219,149,SUB,5,2026,2020-08-11
72899,110989,SUB,28,2027,2024-06-19
193478,1924,SUB,5,2026,2021-07-01
259271,110968,SUB,27,2026,2025-07-09
205530,110908,GK,22,2027,2024-07-16
275682,115202,RB,12,2026,2022-08-12
203749,149,LCB,15,2027,2023-07-07
78095,15,RES,36,2026,2024-07-01
77586,114598,SUB,26,2025,2024-01-01
78632,272,SUB,23,2027,2024-09-19
77353,113892,SUB,27,2028,2025-02-13
237885,101099,RCB,6,2026,2025-01-13
76626,110977,CB,3,2026,2020-01-01
78953,115892,SUB,10,2028,2022-07-01
76661,113892,SUB,9,2026,2024-02-01
78198,112716,SUB,33,2025,2025-04-09
78541,171,RES,41,2028,2025-05-09
240333,741,SUB,5,2026,2015-01-08
244190,110912,SUB,32,2027,2025-08-19
261109,113037,LB,12,2029,2025-07-03
80125,537,RS,37,2028,2025-07-01
75801,110968,SUB,34,2025,2022-01-01
254750,131491,SUB,13,2028,2025-08-18
276520,111774,SUB,27,2030,2025-07-15
74050,58,SUB,3,2026,2023-07-01
75337,1013,RES,53,2025,2025-01-01
76875,433,RES,12,2027,2025-01-29
81239,113222,SUB,24,2028,2025-08-27
274533,111928,RCB,5,2025,2022-12-21
76402,110645,RES,25,2027,2025-01-08
255378,1715,SUB,17,2027,2024-07-01
75678,162,RES,32,2028,2025-07-01
75198,112126,RCB,4,2025,
248274,113297,RB,26,2026,2024-09-05
73693,673,SUB,22,2027,2022-12-21
272617,79,SUB,22,2026,
70123,2041,RES,30,2025,2023-01-01
236018,115472,SUB,3,2025,2024-01-09
74536,111657,SUB,79,2027,2024-07-01
77117,894,RES,43,2027,2025-02-06
278098,1960,SUB,26,2026,
76135,1913,SUB,34,2027,2024-12-22
268651,487,RCB,4,2026,2022-04-16
70015,1809,RES,27,2026,2024-01-14
77720,111629,RES,90,2028,2025-07-09
80536,112809,RES,48,2028,2025-08-01
230297,1041,SUB,13,2028,2025-06-18
78758,62,SUB,3,2029,2025-07-01
279212,580,RES,4,2028,2025-07-01
76981,15040,RES,15,2028,2024-09-25
247490,1523,RCB,5,2026,2024-02-29
77009,115472,SUB,26,2027,2025-07-15
77526,111086,RES,16,2028,2025-02-21
73183,110697,RES,36,2026,2024-07-01
78054,417,RES,36,2028,2025-01-01
77072,1794,RES,40,2027,2025-02-03
257816,110072,SUB,14,2026,2021-07-15
81449,114611,SUB,2,2025,2025-01-01
79151,113147,RES,90,2026,2024-01-24
78151,15015,RES,39,2026,2025-07-01
253518,116360,SUB,22,2026,2024-02-20
276840,111395,CAM,17,2027,2025-01-24
74614,111398,RCM,28,2026,2024-08-16
74631,113459,SUB,21,2026,2024-08-22
264334,112764,SUB,3,2026,2024-02-02
263572,1530,SUB,22,2026,2023-07-01
74135,670,SUB,28,2026,2025-01-20
270490,113060,SUB,21,2026,2021-07-13
79777,15040,RES,19,2028,2025-07-17
77486,697,RES,26,2027,2025-01-01
240056,110678,RCB,5,2026,2022-07-01
200697,1934,SUB,17,2026,2025-08-28
76572,127,SUB,24,2027,2025-01-15
262717,110751,RES,9,2027,2025-07-01
77394,269,SUB,38,2027,2025-03-10
251992,34,RES,22,2026,2022-07-01
248197,113297,SUB,23,2028,2024-08-15
77463,114162,RES,33,2027,2025-01-15
220061,131735,RCB,23,2026,2024-08-22
80543,115494,RES,36,2028,2024-07-01
278688,112134,LCB,29,2026,2024-01-01
200633,1937,CB,3,2026,2024-06-24
70869,111822,SUB,5,2027,2024-02-06
256473,15015,CB,18,2026,2023-07-18
274404,110313,LCB,14,2026,2025-01-20
224238,127,LCB,5,2026,2023-07-13
76536,31,SUB,49,2026,2025-01-18
80650,57,RES,31,2028,2025-06-04
271921,1746,CB,34,2030,2023-07-01
74546,100888,SUB,34,2026,2024-08-01
77122,101106,SUB,34,2026,2020-01-01
78665,321,SUB,28,2028,2025-05-18
78188,110975,RB,6,2028,2025-01-01
74690,112096,SUB,37,2026,2023-09-11
266438,531,LCB,24,2030,2022-07-01
77522,110968,RB,35,2025,2025-02-22
226006,1571,SUB,21,2025,2023-01-20
270065,112254,LCM,20,2025,
81416,1786,RES,25,2029,2025-08-30
274208,240,RES,26,2027,2023-07-01
78634,272,SUB,26,2028,2024-07-01
70444,112828,SUB,88,2025,2024-01-22
78452,693,RES,42,2028,2025-04-01
75145,111395,LCB,12,2027,2024-09-09
72097,1744,SUB,25,2026,
275108,689,SUB,7,2028,2025-01-31
274125,112713,SUB,36,2025,2023-01-03
262099,673,RES,2,2028,2024-09-04
78559,112510,RES,22,2026,2024-08-10
266720,115202,RAM,6,2027,2023-07-24
261357,605,SUB,21,2026,2021-01-27
80624,58,RES,32,2026,2025-08-13
261874,114162,SUB,22,2026,2022-11-01
257029,780,RES,25,2027,2020-08-03
73222,112764,SUB,24,2026,2024-07-01
248334,113040,SUB,22,2027,2023-07-15
80144,894,RES,45,2026,2025-07-01
275227,110752,RES,19,2030,2025-07-01
264486,111629,SUB,38,2029,2025-03-07
80166,114545,SUB,30,2027,2024-07-01
75058,111065,SUB,3,2025,
72254,70,SUB,23,2028,2024-10-26
263766,112390,SUB,88,2026,2021-07-09
262522,1936,SUB,20,2026,
78223,232,RES,32,2027,2025-01-28
264597,2055,RES,27,2029,2022-06-21
234910,114147,LCB,2,2026,2024-07-01
278976,110915,SUB,16,2026,
74948,131735,RB,12,2026,2024-09-02
77789,92,SUB,23,2027,2025-07-01
256499,696,SUB,4,2025,2022-01-20
251658,780,CB,5,2026,2023-07-01
223763,113298,RCB,3,2026,2023-06-20
79137,111705,RES,18,2028,2025-07-08
78887,605,RES,92,2028,2025-05-01
261164,1713,SUB,22,2026,2024-02-14
80183,110740,SUB,43,2026,2025-07-02
79206,113458,SUB,23,2029,2025-07-08
77969,687,RES,48,2025,2025-03-28
264367,1962,RCB,35,2026,
79798,111376,RS,9,2028,2025-07-01
276168,583,SUB,5,2027,2025-07-01
78034,417,RES,46,2027,2025-01-01
269529,112163,SUB,2,2025,2021-01-07
75776,100087,SUB,99,2028,2024-11-24
80386,1438,RES,24,2028,2025-08-05
80141,898,SUB,47,2028,2025-07-01
263461,62,LCB,36,2026,2025-08-12
256039,114162,SUB,24,2025,
271147,1906,RES,23,2029,2024-07-01
245043,111769,RES,7,2028,2025-07-08
252231,543,SUB,31,2027,2025-07-04
254282,113458,SUB,5,2026,2023-08-16
211793,111396,SUB,3,2026,2025-09-05
76121,50,RES,65,2028,2025-07-04
278366,15006,SUB,3,2029,2025-07-01
259686,101026,SUB,22,2026,2022-07-13
273810,1478,RES,33,2030,2023-01-09
276903,531,RES,19,2030,2021-07-01
279228,112493,RCB,26,2028,2025-08-13
80082,100805,SUB,17,2027,2025-07-22
269530,112163,RCB,5,2025,2022-04-30
75759,112883,RES,98,2028,2024-07-01
80168,112390,RES,70,2028,2023-07-30
277545,113297,RM,21,2026,2025-01-23
77636,38,SUB,31,2029,2025-03-01
258373,110750,SUB,37,2026,2025-01-16
81478,1802,RES,28,2026,2025-07-01
73040,15048,SUB,17,2026,2024-07-01
80020,717,RES,78,2028,2025-07-22
79264,171,RES,36,2028,2025-07-01
248770,753,SUB,17,2025,2024-02-06
73944,1947,RES,43,2026,2024-07-01
79615,101106,SUB,30,2028,2025-07-01
177683,44,GK,1,2026,2023-08-07
278832,162,SUB,2,2026,
78916,79,SUB,11,2027,2023-07-01
72550,114147,RES,17,2027,2025-07-01
239502,1814,SUB,3,2027,2024-07-11
81310,537,RES,45,2028,2024-07-01
270503,319,SUB,16,2026,2022-01-01
79784,2017,RES,20,2027,2025-07-01
200389,240,GK,13,2028,2014-07-16
79311,537,RCB,5,2028,2025-07-01
278511,563,SUB,52,2025,2023-06-23
277747,1934,SUB,22,2026,
235514,113060,LCB,4,2026,2024-07-01
225051,111395,SUB,4,2026,2024-07-01
73763,111083,SUB,24,2027,2024-07-24
70966,1745,RCB,14,2030,2025-07-31
273760,114168,SUB,77,2028,2022-09-19
78949,306,SUB,88,2027,2025-07-01
227948,422,SUB,4,2026,2023-01-04
78965,112139,RES,86,2028,2024-07-01
275338,111144,SUB,33,2026,2023-05-12
80525,1971,RES,24,2026,2025-08-09
74685,2014,RES,33,2026,2025-02-17
73150,111397,SUB,26,2026,2025-07-24
257493,111769,RB,15,2025,2025-07-08
250847,523,CB,4,2026,2024-07-02
80138,897,SUB,73,2026,2025-07-19
259103,131798,SUB,3,2029,2024-07-19
270400,110697,SUB,35,2030,2024-07-01
72769,110588,RES,20,2028,2024-07-01
213327,113302,RCB,5,2026,2022-07-22
269433,115892,SUB,77,2026,
73594,111674,RES,77,2028,2024-07-12
238986,492,SUB,33,2026,2024-07-25
274363,112667,SUB,14,2025,2024-01-20
278213,92,SUB,22,2028,2023-09-06
279501,111395,SUB,39,2027,2025-07-28
275180,111329,LCB,15,2025,2020-01-01
79117,2038,LCB,79,2027,2025-01-10
278804,112493,SUB,37,2026,
77604,111010,RES,35,2025,2025-01-01
260143,111651,SUB,12,2026,2025-02-22
75586,305,SUB,33,2025,2024-11-01
263496,681,CAM,13,2028,2025-07-07
74077,1823,SUB,77,2028,2025-08-12
274278,112558,SUB,33,2030,2025-01-13
77732,1962,SUB,43,2027,2025-03-08
70055,131173,RES,2,2025,2025-02-03
74433,110890,RES,29,2026,2024-08-15
235218,112764,LS,10,2026,2024-07-04
79828,1750,RCM,19,2029,2025-07-01
77376,110745,RES,86,2028,2025-01-31
228928,92,RES,6,2027,2025-07-25
272735,111086,SUB,23,2026,2023-01-01
75362,131795,SUB,91,2025,2024-01-01
226447,110968,SUB,5,2025,2025-07-09
74644,1815,SUB,9,2028,2025-08-12
78538,171,RES,42,2029,2025-05-09
278227,113037,RES,40,2026,
80858,10030,SUB,32,2028,2025-08-23
80638,433,RES,41,2029,2025-08-15
273931,110720,LCB,4,2026,
215823,111140,SUB,13,2025,2020-02-12
279591,112390,ST,49,2030,2023-05-22
220754,111011,SUB,2,2025,2025-02-07
239700,1826,RES,2,2027,2025-09-01
247905,114545,SUB,2,2028,2025-07-25
254317,112254,SUB,6,2026,2024-07-01
77953,113892,RES,24,2026,2025-03-21
205211,113037,GK,82,2026,2024-08-21
80318,165,RES,38,2027,2025-07-01
233934,13,SUB,32,2026,
71638,112555,SUB,19,2025,2024-03-01
277490,113040,LB,77,2028,2023-07-17
271876,112254,LCB,4,2026,2024-07-01
253207,113217,SUB,7,2029,2023-07-28
252185,110468,RES,4,2027,2024-07-01
78618,15006,SUB,22,2028,2025-01-31
75299,1938,RES,34,2026,2024-07-01
278346,110738,LCB,47,2027,2023-08-16
241997,132305,SUB,9,2025,2022-04-19
77174,111393,SUB,74,2027,2025-02-18
74884,378,SUB,29,2026,2024-08-31
223885,36,GK,33,2026,
76942,1803,SUB,20,2026,
80528,1523,RES,3,2028,2025-08-09
273553,698,SUB,17,2025,2024-02-16
271255,112883,SUB,24,2026,2025-07-01
267960,481,SUB,32,2027,2025-08-19
74426,319,SUB,4,2028,2024-08-15
78048,702,SUB,36,2028,2025-01-01
269110,114628,SUB,15,2025,2025-07-08
243277,110890,SUB,20,2026,2023-07-03
252246,113257,SUB,97,2026,2025-09-12
77166,111083,RES,21,2027,2025-01-30
273788,982,SUB,14,2030,2022-12-29
71046,112126,RB,2,2027,2024-02-14
75144,112390,RES,91,2028,2021-04-19
215433,1848,RCB,23,2027,2022-07-09
269199,718,SUB,7,2028,2025-09-01
79780,77,RES,29,2029,2025-07-03
75451,111395,SUB,19,2026,2025-08-04
78543,33,SUB,19,2027,2025-05-10
76513,110072,SUB,3,2028,2025-01-15
79086,200,SUB,23,2028,2022-07-23
247042,897,SUB,3,2027,2024-01-18
261921,111769,RES,30,2025,2025-01-15
203590,492,RES,19,2026,2024-07-29
74335,1904,RES,18,2029,2024-07-01
78177,324,SUB,33,2028,2025-07-23
278641,563,RB,46,2025,2023-07-07
74372,230,RES,79,2026,2024-10-27
80535,113037,RES,51,2028,2025-08-09
80024,131463,RES,3,2027,2024-07-01
236197,569,SUB,19,2028,2025-06-18
275128,607,RES,51,2030,2025-08-13
80577,10020,SUB,18,2027,2022-01-07
76752,111334,SUB,37,2027,2025-01-01
241622,111774,RES,23,2026,2020-07-23
245750,27,CB,17,2028,2021-05-20
256786,1802,LS,9,2026,2024-02-01
266805,688,RCB,3,2027,2024-01-01
279619,695,RES,34,2025,2023-12-14
71777,1815,RES,28,2028,2024-07-01
259201,621,RB,19,2026,2024-07-01
258464,171,RCB,24,2029,2025-07-12
252844,1936,SUB,18,2026,2024-08-05
70836,1944,SUB,22,2027,2024-02-02
73396,110750,SUB,27,2026,
248304,113298,SUB,30,2026,2024-09-01
186122,112764,CB,17,2026,2020-09-07
254475,113040,SUB,50,2029,2025-02-06
71459,1478,RES,29,2028,2024-01-03
70492,112510,SUB,55,2027,2024-01-29
81248,111117,RCB,32,2027,2025-07-01
270735,113298,LB,27,2027,2024-06-09
70045,688,SUB,17,2026,2024-01-08
79790,111376,CDM,20,2026,2022-07-01
75952,27,RES,36,2027,2025-01-01
70332,112615,CB,14,2027,2025-01-06
80343,896,RES,14,2028,2025-08-02
71129,15048,SUB,24,2026,
274912,111239,SUB,27,2026,2023-03-12
72955,673,RES,34,2028,2024-07-01
267844,29,LCB,5,2026,
77912,114628,SUB,21,2028,2025-01-01
80478,1807,SUB,27,2026,2025-07-01
77699,2017,RES,77,2028,2025-07-17
80007,1715,RES,80,2026,2023-07-01
265631,110749,RES,23,2027,2021-09-20
76226,1935,RES,41,2026,2025-01-01
80353,110980,RES,40,2026,2025-08-01
259319,115536,SUB,2,2025,2025-01-10
270340,1815,SUB,8,2027,2025-08-12
279052,1862,RES,20,2027,2022-09-01
80710,111707,SUB,75,2028,2025-08-19
258410,113299,RB,3,2027,2020-08-22
188782,1944,RCB,5,2026,2023-01-26
74620,698,SUB,33,2026,2024-08-14
81309,112494,SUB,4,2027,2025-09-01
271025,111716,SUB,4,2025,2025-07-01
279478,111400,SUB,29,2027,2024-12-12
77251,1477,RES,73,2028,2025-01-13
232668,83,RCB,4,2026,2024-07-01
72935,131459,RES,22,2028,2021-07-01
234508,113302,SUB,4,2029,2024-01-31
79141,718,RES,3,2028,2025-06-14
245574,113222,RCB,34,2028,2017-07-19
253015,112391,RES,91,2026,2024-01-26
277855,379,RES,73,2030,2025-01-11
238963,110645,LCB,15,2026,2021-07-01
71091,131795,RCB,3,2025,2025-01-18
80070,113147,SUB,2,2028,2025-07-04
80585,100638,RES,24,2026,2025-07-01
257487,1798,SUB,32,2026,2025-01-31
72913,111398,SUB,25,2026,2024-06-23
278229,1831,RES,30,2026,2025-08-13
273878,113299,RES,55,2026,2022-06-01
163587,78,GK,1,2026,2024-07-18
74518,700,SUB,28,2026,2025-01-29
278363,270,RES,7,2029,2025-09-01
277877,543,LCB,37,2026,2023-09-15
74381,110746,SUB,35,2027,2025-07-17
79006,310,RES,52,2028,2025-05-24
73377,324,SUB,2,2027,2024-07-12
73187,2017,SUB,17,2026,2025-03-17
74983,112224,SUB,41,2027,2024-07-31
73972,1713,SUB,26,2028,2024-02-02
253708,115202,SUB,44,2027,2024-07-09
275499,131798,RES,38,2026,2024-08-01
81458,702,SUB,17,2029,2025-08-20
231987,114162,SUB,23,2025,2019-11-22
78391,1961,RES,29,2026,2025-05-03
80187,110740,RES,91,2026,2025-07-02
79938,79,RB,2,2027,2024-02-01
75095,79,SUB,47,2028,2024-07-01
77924,112540,SUB,49,2026,2025-03-19
76391,1474,SUB,13,2028,2025-01-06
266890,270,LCB,4,2028,2024-07-02
75422,1530,RES,34,2028,2025-07-01
78245,710,RES,31,2028,2025-08-31
75513,111400,SUB,37,2026,2025-01-09
230403,1629,SUB,19,2028,2025-06-18
228624,112883,RCB,3,2028,2022-08-21
268068,1750,RES,40,2026,2025-02-17
263224,114168,RES,80,2029,2025-07-15
193105,19,SUB,23,2027,2022-07-01
80226,113458,RES,27,2029,2025-07-29
80229,1739,RES,20,2028,2025-07-16
253035,113299,SUB,27,2026,2023-08-29
78714,111144,RES,95,2025,2025-05-08
267402,2055,LB,22,2030,2024-03-05
264856,531,RES,4,2029,2025-07-29
73940,114604,SUB,27,2026,2024-07-29
80602,111433,RES,23,2028,2025-07-02
75740,15009,RES,26,2027,2024-11-25
79370,110685,SUB,29,2028,2025-07-01
79160,10032,SUB,4,2028,2024-07-01
79936,79,LB,3,2026,2021-07-01
262213,209,SUB,27,2029,2025-09-03
257863,1928,LCB,5,2026,2024-07-01
76878,320,RES,43,2029,2025-01-29
78701,114546,LCB,5,2028,2022-07-01
234605,131735,SUB,39,2028,2021-08-02
75389,112393,SUB,44,2026,2023-07-05
79229,112615,SUB,19,2026,2024-07-26
74906,110953,RES,23,2027,2025-01-01
71836,711,RES,45,2028,2025-05-25
222889,110990,SUB,3,2025,2025-01-07
269759,113459,RES,29,2025,2022-01-01
79303,711,RES,23,2029,2025-07-08
76503,132305,RS,16,2025,2024-02-26
75738,1750,SUB,41,2030,2025-07-21
76836,112558,RES,47,2028,2025-01-09
78895,100325,RES,97,2026,2025-05-11
79211,1756,RES,28,2028,2025-07-01
80503,1915,RES,48,2026,2025-08-10
265601,15006,RCB,4,2027,2024-07-01
72085,111705,SUB,14,2028,2024-04-24
78760,1739,RES,36,2026,2024-07-01
76749,131488,RB,22,2025,2025-01-26
204496,112259,SUB,15,2026,2025-08-20
73683,1877,RES,48,2028,2024-02-20
273897,111674,RES,38,2027,2022-01-31
276205,110502,RES,14,2030,2025-02-03
79598,1807,SUB,41,2027,2025-07-11
75786,110750,RES,20,2028,2025-05-10
73753,110313,RES,26,2026,2024-06-28
266790,2056,RES,29,2030,2022-01-05
75312,111659,RES,12,2027,2024-10-04
74825,110395,RES,32,2026,2023-07-01
241578,112126,SUB,6,2027,2025-01-29
80580,1904,RES,27,2028,2025-06-27
79305,718,LCB,79,2026,2025-07-02
77605,1788,SUB,34,2029,2025-02-26
245059,1013,SUB,51,2027,2024-01-01
77414,110502,RES,46,2028,2025-02-15
237926,563,SUB,21,2026,2023-01-13
79490,113057,RES,77,2028,2025-07-01
79494,112139,SUB,58,2028,2025-06-02
