Player_id,Age,DOB,Release_clause,Preferred_Position,Height,Weight,Wages,Weak_foot
259730,27,1998-06-05,878000,"CB, RB, LB, RM",180,73,2000,3
73395,19,2006-01-16,264000,CM,178,74,500,2
71860,19,2006-01-14,609000,"LB, LM",180,70,500,3
72379,22,2002-07-25,1500000,"RM, RW, LW",178,70,2000,2
204219,31,1994-05-18,875000,CB,187,80,1000,3
72899,19,2005-08-24,1500000,ST,193,92,3000,4
193478,34,1990-12-22,193000,CB,188,83,1000,3
259271,27,1998-04-25,1500000,CB,189,75,7000,2
205530,32,1993-06-30,1900000,GK,184,83,2000,4
275682,25,2000-05-07,100000,"RB, RM, CM",173,69,500,3
203749,33,1991-09-13,831000,CB,196,90,2000,3
78095,18,2006-12-28,1100000,"LM, LW",170,59,4000,2
77586,21,2004-06-29,823000,"LB, LM",168,64,1000,2
78632,18,2007-04-23,1200000,ST,180,70,2000,3
77353,19,2006-06-20,891000,"LW, LM",174,68,550,3
237885,27,1998-05-06,2700000,"CB, RB",185,70,10000,3
76626,21,2004-05-12,4700000,CB,182,76,3000,3
78953,29,1996-05-22,231000,"RW, RM",168,62,2000,3
76661,21,2003-12-22,725000,ST,195,83,600,3
78198,19,2006-05-08,1600000,"RB, RM",175,63,2000,2
78541,18,2007-05-09,816000,"LB, CB, LM",187,79,1000,3
240333,29,1995-10-01,1300000,CB,185,75,5000,2
244190,27,1997-12-29,1300000,CB,191,78,1000,2
261109,22,2003-02-01,509000,"LB, LM",175,68,2000,3
80125,20,2005-02-04,454000,ST,183,78,1000,3
75801,20,2005-05-10,527000,CM,164,61,2000,2
254750,23,2002-04-28,1500000,CB,186,80,1000,3
276520,22,2003-05-04,350000,"RB, RM",178,70,2000,2
74050,24,2001-06-26,1100000,CB,180,72,1000,2
75337,18,2007-01-10,1300000,CB,174,68,1000,3
76875,17,2008-06-07,469000,"RB, RM",178,69,500,3
81239,19,2005-09-30,432000,CM,170,68,1000,3
274533,25,2000-02-10,669000,CB,183,82,2000,3
76402,17,2007-09-20,919000,"RW, RM",178,71,500,4
255378,23,2001-08-08,495000,"LB, LM",176,65,1000,3
75678,18,2006-10-24,291000,"CDM, CM",180,70,500,3
75198,19,2006-03-15,,CB,185,76,950,2
248274,26,1998-08-26,176000,"RB, RM",175,68,500,3
73693,17,2007-11-27,1800000,CB,185,74,2000,3
272617,20,2004-12-01,,"RM, RW",175,71,3000,3
70123,19,2006-06-09,609000,"RB, RM",181,75,550,3
236018,30,1995-05-04,834000,CB,192,83,4000,2
74536,21,2003-07-19,1200000,CB,185,75,650,3
77117,18,2007-04-23,726000,"LB, LM",171,66,2000,2
278098,20,2004-10-28,,CB,185,70,6000,2
76135,19,2006-04-24,1000000,"LB, CB, LM",183,63,1000,2
268651,21,2004-04-10,1500000,CB,187,76,600,3
70015,20,2004-07-04,2000000,CB,186,80,4000,3
77720,22,2003-03-08,233000,"RM, ST, CAM, RW",170,70,500,3
80536,19,2006-03-18,2000000,CB,184,76,2000,2
230297,29,1996-02-29,1900000,CB,186,84,8000,3
78758,19,2006-06-03,1300000,"RB, LB, RM",180,80,1000,2
279212,21,2004-01-26,1000000,CB,185,78,2000,3
76981,19,2005-07-29,726000,"CAM, CM",180,70,1000,3
247490,23,2002-03-10,1500000,CB,187,75,1000,2
77009,26,1998-12-14,458000,ST,182,74,2000,3
77526,17,2007-12-17,465000,ST,186,75,550,2
73183,20,2005-06-21,743000,"RW, ST, RM",180,74,600,3
78054,19,2005-10-07,525000,ST,184,72,750,3
77072,19,2005-12-27,1000000,"LM, LW",169,68,6000,3
257816,24,2000-12-15,465000,"RB, RM",176,73,800,3
81449,21,2004-04-05,999000,"RB, RM",170,62,2000,2
79151,24,2001-06-20,1900000,CB,184,72,850,2
78151,18,2007-03-01,309000,"CDM, LB, CM",180,67,500,3
253518,27,1997-07-22,691000,CB,186,85,4000,3
276840,19,2006-01-23,609000,"LM, CAM, ST, LW",181,72,650,4
74614,17,2007-09-07,413000,"RB, CM, RM",170,63,500,3
74631,25,2000-02-28,530000,CB,190,78,900,3
264334,21,2003-09-14,730000,CB,189,77,500,2
263572,21,2003-11-12,1400000,ST,184,74,2000,3
74135,21,2004-05-27,908000,"RW, ST, RM",180,70,2000,3
270490,23,2001-12-26,509000,"CAM, RM, CM",163,63,2000,3
79777,18,2006-07-03,536000,ST,184,75,1000,2
77486,18,2007-06-21,850000,"RB, RM",178,70,850,1
240056,26,1999-03-07,839000,CB,185,73,500,3
200697,33,1991-09-28,700000,CB,196,93,1000,2
76572,23,2001-12-14,634000,ST,180,73,650,3
262717,20,2004-07-09,581000,ST,191,82,800,3
77394,17,2008-03-28,1300000,ST,180,69,2000,3
251992,24,2001-02-15,1200000,CB,196,90,2000,3
248197,27,1998-03-05,162000,"LB, LM",181,73,500,3
77463,17,2007-08-23,903000,CB,188,81,650,2
220061,32,1992-07-03,1500000,CB,189,74,9000,3
80543,19,2006-02-24,429000,"CM, CAM",163,58,600,3
278688,21,2004-04-30,638000,CB,185,72,1000,2
200633,33,1992-04-11,333000,CB,191,82,1000,2
70869,21,2004-01-01,1700000,CB,188,80,3000,2
256473,24,2000-11-24,1200000,CB,186,77,900,3
274404,21,2003-10-31,926000,CB,188,78,500,3
224238,29,1995-09-01,875000,CB,191,84,1000,3
76536,20,2005-04-24,1800000,CB,183,75,3000,3
80650,19,2006-03-02,1200000,ST,182,73,3000,3
271921,21,2004-04-14,3700000,CB,186,76,1000,2
74546,22,2002-07-24,630000,"CB, RB",179,73,2000,3
77122,26,1999-02-23,3600000,CB,184,79,10000,3
78665,18,2006-07-02,703000,ST,182,70,650,3
78188,19,2006-06-15,790000,"RB, RM",181,80,1000,3
74690,20,2005-02-20,570000,ST,185,73,3000,5
266438,26,1999-05-04,1800000,CB,187,82,3000,3
77522,18,2007-01-25,1500000,"LB, RB, LM",180,72,3000,3
226006,30,1994-07-02,140000,"RB, RM",172,72,500,3
270065,20,2005-03-14,,"CAM, CM",175,65,3000,3
81416,18,2007-06-22,609000,"CAM, CM",190,85,1000,3
274208,22,2003-02-27,5800000,"CB, LB",188,83,20000,3
78634,19,2005-07-02,1000000,ST,184,71,2000,3
70444,21,2003-09-23,619000,"LW, ST, LM",178,68,1000,3
78452,22,2003-05-05,425000,"CDM, CM",191,82,900,3
75145,17,2007-09-05,1500000,CB,190,80,600,3
72097,21,2004-05-11,,CB,189,78,7000,2
275108,20,2004-07-14,744000,ST,193,78,1000,4
274125,23,2001-08-27,1400000,"CB, LB",189,85,3000,2
262099,22,2003-02-16,723000,"RB, RM",175,68,3000,3
78559,21,2004-06-18,504000,"CAM, RM, LM, CM",171,64,650,4
266720,22,2002-12-29,279000,"CM, CDM, CAM, CB",169,65,500,3
261357,22,2003-01-20,1400000,"ST, RW",187,67,7000,3
80624,22,2003-03-17,468000,"CB, RB",182,74,950,3
261874,26,1998-07-22,866000,CB,188,86,2000,3
257029,22,2002-08-28,454000,"LM, LW",174,61,1000,3
73222,21,2004-01-31,365000,"ST, LW",183,79,500,3
248334,30,1995-02-22,162000,"RM, LM, RB",166,65,500,3
80144,18,2007-03-12,394000,"CDM, CM",187,83,1000,2
275227,20,2004-11-02,543000,"RM, RW, LM",178,70,500,3
264486,28,1996-08-31,108000,"LB, RB, CB, LM",167,65,600,4
80166,24,2001-01-05,606000,CB,190,85,550,2
75058,21,2004-04-26,,CB,187,75,1000,2
72254,19,2005-07-23,3400000,CB,183,73,2000,2
263766,22,2003-04-15,1000000,"RM, CAM, LM, RB",173,64,3000,3
262522,23,2001-09-11,,ST,188,80,6000,3
78223,18,2006-10-11,1100000,ST,180,65,2000,3
264597,25,2000-02-03,265000,"RW, LW, RM",170,70,900,3
234910,28,1997-04-03,855000,CB,191,79,1000,3
278976,21,2004-05-22,,CB,192,80,3000,3
74948,22,2002-10-06,509000,"RB, CB, RM",174,67,2000,3
77789,18,2007-04-20,523000,"CAM, CM",175,72,500,3
256499,24,2001-05-09,686000,"CB, LB",185,75,1000,2
251658,30,1995-02-16,1000000,CB,200,94,5000,2
223763,31,1993-07-21,439000,CB,188,80,850,3
79137,21,2003-07-11,653000,ST,193,76,850,3
78887,18,2006-12-06,512000,"LB, LM",174,69,3000,3
261164,23,2001-07-13,458000,"CDM, CB, CM",188,81,1000,3
80183,20,2004-10-25,831000,"LB, CB, LM",175,70,500,2
79206,19,2006-02-08,797000,ST,183,69,650,3
77969,23,2001-07-13,510000,CB,188,82,1000,3
264367,23,2001-08-27,,CB,192,82,1000,2
79798,20,2004-11-12,878000,ST,185,71,800,3
276168,21,2004-02-19,743000,ST,184,75,500,3
78034,17,2007-07-27,805000,"CAM, CM",181,72,500,3
269529,30,1994-11-14,426000,CB,185,75,2000,3
75776,17,2007-10-29,1000000,"RB, RM",180,70,1000,3
80386,20,2005-04-02,1600000,CB,189,81,1000,2
80141,20,2005-01-08,454000,"RW, RM",184,73,1000,3
263461,23,2002-05-31,1300000,CB,186,70,1000,2
256039,22,2003-01-18,,"RM, RW",167,61,1000,3
271147,19,2005-10-04,2100000,"CB, CDM",191,72,3000,3
245043,25,2000-03-23,276000,"LM, ST, LW",172,69,2000,3
252231,23,2002-04-17,990000,"CB, CDM",189,75,550,3
254282,29,1995-07-28,625000,CB,187,75,1000,3
211793,32,1993-05-14,263000,CB,193,85,1000,2
76121,18,2007-02-01,534000,"CM, CAM",170,65,2000,3
278366,19,2005-09-23,1100000,CB,179,71,1000,3
259686,22,2002-08-06,753000,"RB, RM",181,74,2000,3
273810,22,2003-01-13,399000,"ST, LW, LM",184,74,900,3
276903,22,2002-09-25,569000,"LM, LW",183,80,1000,3
279228,20,2004-12-13,2400000,CB,180,75,650,3
80082,22,2003-06-30,585000,"LW, RW, LM",173,67,1000,3
269530,21,2003-10-23,707000,CB,185,78,1000,3
75759,20,2005-03-21,442000,ST,179,70,2000,3
80168,22,2002-09-09,167000,CM,185,80,2000,3
277545,20,2004-11-26,155000,"CM, LM, RM",170,64,500,3
77636,18,2007-05-23,1400000,"CB, CDM",191,83,3000,3
258373,23,2002-04-24,499000,"RM, CAM, RW",175,68,650,2
81478,17,2007-08-24,499000,"LM, LW",180,75,500,3
73040,24,2001-03-17,347000,ST,178,73,500,3
80020,19,2005-07-16,691000,CB,184,70,700,2
79264,17,2007-10-02,1300000,CB,185,76,900,3
248770,24,2001-03-27,374000,CB,194,81,500,3
73944,19,2005-09-01,399000,"ST, LB",178,71,4000,3
79615,25,1999-10-27,467000,"LB, LM",177,70,3000,3
177683,36,1988-12-17,14900000,GK,183,77,26000,4
278832,21,2003-11-23,,CB,195,83,2000,2
78916,25,2000-03-15,548000,"RW, LM, RM",182,77,1000,3
72550,21,2004-03-11,504000,"ST, CAM",188,80,600,3
239502,25,2000-04-30,1300000,CB,185,82,2000,2
81310,21,2004-04-25,198000,"CAM, CM",178,70,1000,3
270503,20,2004-08-31,1000000,"ST, RM",184,79,850,3
79784,19,2005-10-14,726000,"RM, LM, RW",175,67,1000,2
200389,32,1993-01-07,94500000,GK,188,87,87000,3
79311,22,2003-01-09,1200000,CB,188,80,3000,3
278511,18,2007-06-01,481000,CB,187,75,500,2
277747,20,2004-12-24,,CB,188,69,5000,3
235514,31,1994-06-04,660000,CB,186,80,5000,2
225051,28,1996-09-04,263000,CB,185,82,1000,2
73763,21,2003-07-02,1400000,CB,191,88,1000,2
70966,20,2005-01-05,3000000,CB,196,80,13000,3
273760,21,2003-08-05,100000,"RB, RM, LM",170,63,500,3
78949,22,2002-10-17,656000,"ST, LW, RW",178,74,500,3
227948,29,1996-03-10,341000,CB,190,80,500,3
78965,21,2003-08-29,324000,"CAM, CM",170,65,3000,4
275338,21,2004-01-04,595000,"RB, LB, RM",178,69,1000,4
80525,19,2006-03-18,743000,CB,175,72,2000,3
74685,20,2004-11-20,408000,"ST, CAM, RM",189,78,2000,3
73150,20,2004-09-04,276000,CM,181,75,950,3
257493,26,1999-01-27,406000,"RB, LB, RM",183,74,2000,3
250847,26,1999-01-19,1300000,CB,194,86,850,3
80138,18,2006-11-25,311000,"CAM, CM",185,75,1000,3
259103,28,1997-02-25,577000,CB,187,85,4000,2
270400,22,2003-06-13,1700000,"CB, RB, RM",189,84,900,3
72769,19,2005-11-02,890000,"CAM, RM, ST",180,72,2000,3
213327,35,1989-08-04,257000,CB,196,83,900,2
269433,23,2001-09-26,,ST,172,67,5000,3
73594,19,2005-11-25,380000,ST,180,77,3000,3
238986,31,1994-03-21,1000000,CB,190,82,2000,3
274363,21,2004-04-06,1400000,"RB, RM",180,71,2000,1
278213,19,2005-09-22,772000,"ST, LM",183,70,500,3
279501,21,2004-04-29,471000,ST,187,72,1000,2
275180,22,2003-06-05,2600000,CB,177,74,3000,3
79117,25,2000-06-21,788000,CB,182,77,550,3
278804,20,2004-10-01,,CB,183,79,1000,2
77604,19,2005-08-02,1400000,"CB, CDM",186,80,3000,3
260143,21,2003-10-16,1200000,CB,185,75,1000,3
75586,18,2007-04-21,350000,"CAM, CM",178,70,500,3
263496,21,2003-08-27,268000,"ST, CAM",173,66,1000,3
74077,21,2004-05-16,1600000,CB,193,85,950,2
274278,23,2001-12-15,616000,"LB, RB, CB, LM",176,67,900,3
77732,17,2008-02-22,831000,"LW, ST, LM",180,71,500,3
70055,30,1995-02-15,109000,"CB, CDM",188,83,1000,3
74433,24,2000-07-03,548000,ST,191,91,650,3
235218,27,1998-01-02,315000,"ST, LW",180,78,500,3
79828,18,2007-03-17,270000,"CDM, CM",189,85,1000,3
77376,18,2007-01-03,658000,"CAM, CM",176,67,1000,2
228928,28,1996-10-03,481000,CB,188,76,700,3
272735,21,2004-02-29,698000,"RM, LM, CAM, RW",173,69,850,3
75362,20,2005-04-08,881000,ST,175,73,2000,3
226447,35,1990-03-28,591000,CB,186,85,8000,2
74644,22,2003-02-10,731000,"ST, RM",186,75,1000,3
257439,31,1993-11-01,,GK,190,79,0,3
78538,17,2008-03-08,1300000,ST,187,76,1000,3
278227,17,2007-09-16,,ST,177,68,4000,4
80858,20,2004-12-02,788000,CB,183,75,1000,3
80638,19,2005-09-27,984000,"LM, ST, LW",189,77,700,4
273931,21,2004-04-13,,CB,193,76,6000,4
215823,33,1992-05-03,525000,CB,185,84,3000,4
279591,20,2004-10-23,1300000,ST,180,70,2000,3
220754,32,1992-07-28,1000000,CB,188,86,7000,2
239700,26,1998-09-03,572000,CB,186,82,500,3
247905,29,1995-09-19,257000,CB,188,78,550,3
254317,25,2000-05-05,548000,CB,189,70,500,3
77953,19,2006-06-23,413000,"CAM, CM",181,71,500,3
205211,37,1987-10-23,2600000,GK,196,84,8000,2
80318,18,2006-09-27,816000,"LB, CB, LM",176,74,950,3
233934,27,1998-05-14,,GK,191,77,34000,3
71638,30,1994-11-15,250000,ST,180,75,950,3
277490,25,1999-11-03,157000,"LB, LM",169,65,500,3
271876,22,2003-02-06,1500000,CB,186,72,500,2
253207,26,1999-01-31,293000,"LM, RM, ST, LW",172,68,4000,3
252185,24,2001-04-20,1100000,CB,196,94,4000,3
78618,20,2004-09-20,725000,ST,181,71,2000,3
75299,19,2006-01-04,594000,"ST, LM",184,75,500,3
278346,21,2004-01-08,3000000,CB,190,80,2000,3
241997,30,1995-05-27,217000,ST,180,75,2000,3
77174,17,2008-07-01,1200000,"LM, RM, LW",175,69,550,4
74884,20,2005-05-12,880000,ST,187,81,3000,2
223885,28,1996-09-30,,GK,193,86,45000,4
76942,19,2006-01-30,,CB,185,73,2000,3
80528,20,2004-10-05,1400000,"CB, LB",193,81,700,3
273553,24,2001-05-17,553000,ST,178,73,1000,3
271255,21,2004-01-31,465000,"LM, CAM, LW",170,70,2000,2
267960,22,2003-01-01,1600000,CB,188,75,4000,3
74426,20,2004-08-02,1000000,CB,190,76,700,3
78048,19,2005-08-05,656000,ST,181,71,700,3
269110,22,2003-04-03,210000,"CDM, CM",173,69,1000,3
243277,25,1999-07-03,548000,CB,190,83,600,2
252246,24,2001-04-24,214000,"CB, RB, LB",184,79,500,4
77166,17,2007-10-04,395000,"LB, LM",185,76,500,2
273788,21,2004-05-04,261000,"LM, LW",180,66,850,3
71046,24,2001-02-08,1200000,"CB, RB, RM",187,79,800,3
75144,20,2004-12-29,352000,ST,173,70,2000,3
215433,30,1994-08-03,1600000,CB,190,80,2000,2
269199,22,2003-01-13,1200000,"ST, LW",188,75,1000,3
79780,18,2006-07-14,499000,"CDM, CM",170,55,700,2
75451,21,2004-01-28,431000,ST,188,80,800,2
78543,18,2007-02-24,726000,"LW, RW, ST, LM",182,70,500,4
76513,28,1996-11-21,534000,"CB, LB",192,85,1000,3
79086,27,1998-02-26,2000000,CB,187,83,2000,2
247042,28,1997-05-03,915000,CB,193,87,3000,2
261921,25,2000-03-21,211000,"RB, RM, LB",180,75,2000,3
203590,34,1991-03-01,276000,CB,193,84,1000,3
74335,18,2007-05-09,830000,CB,188,75,1000,3
78177,19,2005-08-27,797000,"LB, CB, LM",179,74,2000,2
278641,19,2005-11-25,525000,"RB, CB, RM",184,70,500,2
74372,19,2006-02-25,903000,ST,182,72,3000,3
80535,20,2005-06-01,185000,CM,171,63,1000,3
80024,23,2001-07-19,2300000,CB,190,74,2000,2
236197,29,1996-02-29,715000,ST,187,82,3000,3
275128,21,2004-03-08,675000,"RB, RM",174,65,4000,1
80577,20,2004-09-02,1600000,CB,187,82,2000,2
76752,20,2005-06-23,705000,"CDM, CM",171,73,2000,2
241622,27,1998-02-07,179000,"RB, RM",180,71,2000,2
245750,26,1998-11-08,1700000,CB,192,89,1000,3
256786,23,2001-10-16,639000,ST,196,90,750,2
266805,27,1997-07-26,1700000,CB,191,90,4000,2
279619,19,2006-04-03,539000,CM,175,66,750,3
71777,20,2005-04-19,891000,"CB, RB",174,65,900,2
259201,24,2001-01-19,351000,"RB, CB, RM",191,83,850,2
258464,27,1998-05-29,2600000,CB,191,84,6000,2
252844,23,2002-05-07,502000,CB,188,88,500,2
70836,21,2003-09-22,585000,"LB, CDM, CB",188,70,500,2
73396,19,2006-06-26,,"RM, RW, ST",190,78,750,3
248304,29,1995-10-30,230000,"CB, RB, RM",179,73,550,2
186122,38,1987-03-31,105000,CB,191,88,500,3
254475,23,2001-08-26,341000,"CB, LB, LM",176,70,500,3
71459,19,2005-11-08,102000,CM,184,75,550,2
70492,23,2002-06-20,504000,CB,191,78,700,2
81248,18,2007-01-01,1300000,CB,184,70,1000,2
270735,29,1995-07-28,149000,"LB, LM",178,70,500,4
70045,21,2004-03-28,1200000,ST,188,80,1000,3
79790,25,2000-05-20,502000,"CDM, CM",187,80,900,2
75952,17,2007-09-23,778000,"RW, LW, RM",178,70,500,4
70332,23,2001-12-15,3800000,CB,185,76,4000,3
80343,18,2007-03-07,510000,"CDM, CM",187,80,2000,3
71129,19,2006-05-25,,"LM, CM, LW",175,73,6000,3
274912,22,2003-03-22,1400000,CB,192,84,700,2
72955,21,2004-06-07,808000,CB,186,82,3000,3
267844,20,2004-12-24,,CB,192,83,11000,4
77912,17,2008-03-05,392000,"RM, LM, RB, RW",178,76,750,3
80478,19,2006-01-31,495000,"LB, LM",176,66,900,2
77699,23,2002-06-24,660000,ST,180,72,2000,3
80007,20,2004-07-30,264000,"CDM, CM",186,78,800,2
265631,22,2003-03-28,504000,"LM, LW",176,71,750,2
76226,19,2005-09-13,570000,"CDM, CM",181,70,500,3
80353,19,2005-07-31,1600000,"CB, LB, LM",180,76,3000,2
259319,25,2000-01-28,1900000,CB,190,83,3000,2
270340,22,2002-09-29,1100000,"CAM, CM",169,70,1000,2
279052,22,2003-06-13,536000,"RB, RM",177,70,2000,2
80710,19,2005-07-28,986000,ST,186,75,2000,3
258410,30,1995-03-01,149000,"RB, LB, RM",175,73,600,3
188782,37,1988-03-03,158000,CB,188,76,650,3
74620,21,2004-05-19,553000,"ST, RW, RM",178,82,1000,3
81309,20,2005-05-02,1600000,CB,187,75,650,3
271025,24,2001-02-28,680000,"LB, CB, LM",180,79,2000,3
279478,18,2007-06-22,428000,"CAM, CM",178,70,850,3
77251,21,2004-06-07,145000,"CDM, CM",179,75,800,3
232668,29,1996-01-26,875000,CB,183,77,2000,3
72935,24,2000-07-14,143000,CM,178,75,500,2
234508,28,1996-11-27,371000,"CB, CM, RB, CDM",185,80,800,3
79141,22,2003-03-01,1900000,CB,190,76,2000,2
245574,29,1996-05-26,362000,CB,184,73,3000,3
253015,26,1999-05-15,355000,"LB, LM",168,65,5000,3
277855,18,2007-06-11,788000,"LW, LM",176,67,850,3
238963,28,1997-01-14,1100000,CB,193,81,850,3
71091,32,1993-04-02,806000,CB,175,78,5000,3
80070,22,2003-04-17,1100000,CB,188,80,600,3
80585,19,2006-04-04,743000,CB,186,73,1000,3
257487,26,1999-03-18,639000,CB,193,88,950,2
72913,19,2006-04-16,394000,"LM, RM, ST, LW",178,70,500,3
278229,18,2007-03-06,1100000,ST,188,78,4000,3
273878,24,2001-06-18,114000,"LM, LW, RW",172,70,500,4
163587,38,1986-11-05,3200000,GK,189,90,24000,3
74518,19,2005-10-25,938000,"RB, RM",182,71,700,3
278363,21,2004-04-25,334000,CM,182,73,1000,3
277877,19,2006-03-21,2300000,CB,194,76,650,3
74381,18,2007-05-17,341000,"CAM, CM",178,74,800,3
79006,17,2008-01-10,642000,"CAM, CM",178,73,600,3
73377,18,2006-08-04,850000,"RB, RM",180,71,1000,3
73187,20,2004-09-28,519000,"CAM, CM",175,70,1000,3
74983,17,2007-10-06,1000000,"CAM, ST, CM",180,72,1000,2
73972,21,2004-01-12,495000,"RB, CB, RM",185,77,1000,3
253708,23,2001-07-13,228000,"RM, RW, LM",163,59,500,3
275499,22,2003-03-31,581000,CB,177,72,2000,3
81458,19,2006-01-11,653000,CB,184,74,600,3
231987,31,1993-08-16,450000,"LB, LM",178,77,2000,2
78391,19,2005-09-17,728000,"RM, LM, RW",176,66,500,3
80187,18,2007-01-14,1100000,"LW, LM",175,75,500,2
79938,23,2001-11-13,780000,"RB, RM",178,74,1000,2
75095,18,2006-12-26,1200000,ST,190,80,1000,2
77924,19,2005-11-30,522000,"LW, LM",180,62,2000,3
76391,22,2003-04-08,508000,RB,172,67,1000,3
266890,25,2000-05-31,2800000,CB,190,84,6000,2
75422,18,2006-12-28,984000,"CAM, CM",181,71,2000,3
78245,17,2008-04-22,703000,"RW, RM",180,68,1000,3
75513,20,2005-02-14,375000,"CDM, CM",186,78,900,3
230403,29,1996-02-29,1100000,"CB, RB",187,83,6000,3
228624,31,1993-10-14,978000,CB,180,75,9000,3
268068,21,2003-08-27,619000,"RM, LM, CM, RW",172,60,2000,3
263224,25,1999-12-08,242000,"RM, LM, CM, RW",170,57,500,3
193105,32,1993-02-27,9500000,GK,195,94,39000,3
80226,18,2007-01-19,797000,"RW, RM",174,67,600,3
80229,25,1999-12-30,402000,ST,191,60,1000,2
253035,29,1996-03-23,176000,"LB, RB, CB, RM",175,67,750,3
78714,23,2001-07-19,680000,ST,189,79,1000,2
267402,21,2003-09-19,199000,"LB, LW, LM",180,73,500,3
264856,21,2004-04-21,2100000,CB,195,89,1000,2
73940,19,2005-09-30,516000,"CB, RB",181,79,500,3
80602,21,2004-02-23,569000,"RM, RW",183,75,500,3
75740,21,2004-06-14,454000,ST,182,72,1000,2
79370,19,2006-02-14,623000,"RW, ST, RM",184,87,500,3
79160,23,2002-06-15,1500000,CB,194,97,2000,2
79936,25,2000-03-16,365000,"LB, LM",171,65,1000,2
262213,23,2002-06-18,701000,CB,187,78,3000,2
257863,32,1993-05-23,831000,CB,193,85,1000,2
76878,18,2007-01-08,674000,"LM, LW",180,71,1000,3
78701,33,1992-05-24,216000,CB,185,81,650,2
234605,33,1991-07-25,116000,"LM, LW",170,65,2000,2
75389,20,2005-05-06,326000,"LM, RM, LW",172,66,3000,3
79229,19,2005-10-24,763000,"LB, LM",186,82,1000,3
74906,18,2007-03-24,1000000,ST,185,76,1000,2
71836,19,2006-05-27,722000,"LW, LM",181,72,950,3
222889,33,1991-11-08,753000,CB,197,97,7000,3
269759,20,2005-06-13,703000,ST,186,80,700,2
79303,21,2004-05-16,1000000,CB,185,75,850,3
76503,20,2005-05-09,870000,ST,189,72,1000,3
75738,18,2007-03-08,619000,"RM, RW",175,66,2000,1
76836,19,2006-05-15,281000,"CAM, ST, CM",183,75,600,3
78895,17,2007-10-07,833000,"LW, LM",179,68,2000,3
79211,17,2008-05-08,1000000,ST,181,69,500,3
80503,20,2005-03-25,778000,"CB, CDM",183,75,1000,3
265601,22,2003-02-25,1700000,CB,188,80,2000,3
72085,18,2006-09-02,797000,ST,185,73,750,3
78760,19,2006-01-20,731000,"RB, CB, RM",170,70,650,3
76749,20,2005-06-13,438000,"RB, LB, RM",182,75,850,4
204496,32,1992-10-28,831000,CB,192,84,1000,3
73683,19,2006-02-03,1100000,"RB, RM",173,63,2000,2
273897,22,2003-04-24,665000,"RB, LB, RM",175,68,4000,3
276205,27,1998-03-26,1000000,CB,191,81,5000,3
79598,19,2006-05-23,681000,"LM, LW",176,68,950,3
75786,17,2008-04-06,465000,"RW, RM, CAM",170,70,500,2
73753,19,2005-12-31,215000,"CDM, CM",184,76,500,3
266790,21,2003-09-16,290000,"LM, ST, LW",177,69,700,3
75312,20,2004-08-04,713000,ST,183,75,700,3
74825,21,2004-01-09,723000,CB,183,77,2000,3
241578,26,1999-01-01,961000,CB,196,86,1000,3
80580,17,2007-09-02,778000,"CB, LB, LM",185,75,800,2
79305,23,2002-03-25,2700000,CB,195,79,2000,2
77605,19,2006-05-01,938000,CB,186,74,2000,3
245059,28,1997-03-04,394000,CB,183,78,2000,2
77414,18,2006-07-29,723000,"LB, CDM, LM",182,74,2000,3
237926,25,1999-11-26,390000,CB,186,84,500,3
79490,24,2000-12-24,328000,"RW, LW, RM",170,66,3000,4
79494,21,2004-01-07,180000,CM,178,77,3000,2
267694,22,2002-10-08,1700000,CB,188,80,1000,3
70104,27,1998-04-07,1100000,"CB, LB",184,79,2000,3
255993,23,2002-06-22,999000,"RB, RM",174,69,3000,2
74243,20,2005-05-24,642000,CB,186,84,800,2
80912,20,2005-06-28,823000,ST,180,70,4000,3
74792,17,2007-07-15,1300000,"RM, RW",169,60,1000,3
75083,19,2006-03-29,870000,ST,183,75,700,3
254800,30,1995-03-12,281000,"CB, RB",179,76,4000,3
72028,21,2004-04-11,855000,CB,178,73,1000,3
75876,18,2006-09-08,488000,"RB, RM",182,77,500,3
79996,19,2005-08-09,239000,CM,172,69,850,3
236677,26,1999-02-22,1100000,"CB, RB, LB, RM",188,72,7000,4
70029,20,2004-11-11,,"RB, LB, RM",191,85,500,3
76979,20,2005-03-08,,CB,190,79,3000,3
79059,30,1995-06-23,439000,CB,185,81,750,2
71138,26,1999-02-21,248000,"CDM, CM",191,87,500,3
232675,28,1996-08-18,666000,"CB, LB",182,70,6000,3
276994,22,2002-08-15,1400000,CB,195,89,950,3
80643,19,2006-06-01,1400000,ST,184,72,3000,3
259873,40,1985-02-02,,CB,183,77,3000,2
79919,21,2003-07-26,,CB,189,75,11000,3
276789,18,2006-08-11,772000,"RM, ST, RW",177,66,900,3
73568,20,2005-01-23,701000,"CB, CDM",186,80,500,3
76137,18,2007-01-27,523000,"RM, RW",174,72,500,2
71288,20,2005-04-05,778000,"CB, RB",185,75,500,3
72061,19,2006-06-11,821000,ST,177,70,3000,3
260776,24,2001-05-06,593000,CB,194,80,800,3
272312,22,2003-01-30,426000,"RM, ST, RW",177,67,500,3
228829,34,1990-07-26,481000,CB,193,81,2000,2
277474,21,2003-07-07,581000,"CDM, CM",172,69,2000,3
269552,20,2005-01-08,228000,"LM, LW",178,65,1000,3
192250,35,1989-12-08,113000,CB,190,85,800,3
77574,22,2003-06-24,525000,"LB, CB",183,74,2000,3
80647,17,2008-06-06,1200000,CB,177,64,2000,3
